OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
103,2022103000848,247515046,1,172 ST&&LIBERTY AVE,LIBERTY AVE,172 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000940,248748026,1,173 ST&&JAMAICA AVE,173 ST,JAMAICA AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
103,2022103000933,248461809,1,175 ST&&89 AVE,175 ST,89 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000851,247837348,1,175 ST&&HILLSIDE AVE,175 ST,HILLSIDE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000937,248509615,1,176 ST&&93 AVE,176 ST,93 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000878,247837355,1,177 ST&&JAMAICA AVE,JAMAICA AVE,177 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000889,248158288,2,177 ST&&JAMAICA AVE,JAMAICA AVE,177 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000849,247559680,1,177 ST&&LIBERTY AVE,LIBERTY AVE,177 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000929,248443949,2,177 ST&&LIBERTY AVE,177 ST,LIBERTY AVE,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
103,2022103000855,247696558,1,179 PL&&HILLSIDE AVE,179 PL,HILLSIDE AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000905,248158299,1,180 ST&&90 AVE,180 ST,90 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000932,248491842,1,183 ST&&LIBERTY AVE,LIBERTY AVE,183 ST,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000946,248656603,1,185 ST&&JAMAICA AVE,JAMAICA AVE,185 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
103,2022103000852,248158278,1,186 ST&&JAMAICA AVE,186 ST,JAMAICA AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000951,249195606,2,186 ST&&JAMAICA AVE,186 ST,JAMAICA AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000847,247559679,1,187 ST&&HILLSIDE AVE,HILLSIDE AVE,187 ST,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
103,2022103000909,248160091,1,188 ST&&JAMAICA AVE,188 ST,JAMAICA AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000945,248654099,1,190 ST&&JAMAICA AVE,JAMAICA AVE,190 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
103,2022103000857,247696559,1,191 ST&&90 AVE,90 AVE,191 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000880,248158281,1,192 ST&&JAMAICA AVE,192 ST,JAMAICA AVE,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
103,2022103000860,247692541,1,195 ST&&JAMAICA AVE,JAMAICA AVE,195 ST,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000928,248415459,1,199 ST&&JAMAICA AVE,199 ST,JAMAICA AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
103,2022103000886,248158286,1,200 ST&&HOLLIS AVE,HOLLIS AVE,200 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000944,248634561,1,202 ST&&99 AVE,99 AVE,202 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000882,248158283,1,202 ST&&HILLSIDE AVE,202 ST,HILLSIDE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000916,248254761,1,89 AVE&&FRANCIS LEWIS BLVD,FRANCIS LEWIS BLVD,89 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000881,248158282,1,93 AVE&&JAMAICA AVE,JAMAICA AVE,93 AVE,5,2,0,5,2,0,1,0,1,0,0,0,0,0,1,0
103,2022103000899,248158296,1,95 AVE&&LIVERPOOL ST,95 AVE,LIVERPOOL ST,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000954,248763507,1,95 AVE&&SUTPHIN BLVD,95 AVE,SUTPHIN BLVD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
103,2022103000897,248158295,1,97 AVE&&VAN WYCK EXPY,VAN WYCK EXPY,97 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000877,248160087,1,99 AVE&&FRANCIS LEWIS BLVD,99 AVE,FRANCIS LEWIS BLVD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000884,248158285,1,ALLENDALE ST&&LIBERTY AVE,ALLENDALE ST,LIBERTY AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
103,2022103000850,247559681,1,ARCADE AVE&&DUNKIRK ST,ARCADE AVE,DUNKIRK ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000902,248285372,1,ARCHER AVE&&GUY R BREWER BLVD,GUY R BREWER BLVD,ARCHER AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000958,248795645,1,ARCHER AVE&&MERRICK BLVD,MERRICK BLVD,ARCHER AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000895,248158293,1,BRISBIN ST&&LIBERTY AVE,LIBERTY AVE,BRISBIN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000934,248461810,2,BRISBIN ST&&LIBERTY AVE,LIBERTY AVE,BRISBIN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000841,248158277,1,HILLSIDE AVE&&PARSONS BLVD,HILLSIDE AVE,PARSONS BLVD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000840,247478281,1,HILLSIDE AVE&&SUTPHIN BLVD,HILLSIDE AVE,SUTPHIN BLVD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
103,2022103000868,248158279,1,JAMAICA AVE&&QUEENS BLVD,QUEENS BLVD,JAMAICA AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
103,2022103000887,248308054,1,LIBERTY AVE&&MERRICK BLVD,MERRICK BLVD,LIBERTY AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
103,2022103000845,247515595,1,LIBERTY AVE&&PINEGROVE ST,PINEGROVE ST,LIBERTY AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000853,247559682,1,LIBERTY AVE&&SUTPHIN BLVD,SUTPHIN BLVD,LIBERTY AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2022103000920,248308055,1,LLOYD RD&&VAN WYCK EXPY,VAN WYCK EXPY,LLOYD RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001038,247502425,1,47 ST&&GRAND AVE,GRAND AVE,47 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
104,2022104001158,248898107,2,47 ST&&GRAND AVE,GRAND AVE,47 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001115,248898102,1,49 PL&&GRAND AVE,GRAND AVE,49 PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001131,248432582,1,51 RD&&69 ST,69 ST,51 RD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001168,248901098,2,51 RD&&69 ST,51 RD,69 ST,4,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001106,248140646,1,53 AVE&&62 ST,62 ST,53 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
104,2022104001097,248757974,1,53 ST&&FLUSHING AVE,FLUSHING AVE,53 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
104,2022104001123,248432576,1,54 ST&&FLUSHING AVE,54 ST,FLUSHING AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001125,248898105,1,56 DR&&60 ST,60 ST,56 DR,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001155,248695733,1,58 PL&&MASPETH AVE,MASPETH AVE,58 PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001101,248101839,1,59 AVE&&63 ST,59 AVE,63 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001154,248695732,1,59 PL&&60 RD,59 PL,60 RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001100,248898099,1,60 AVE&&69 LN,69 LN,60 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001118,248898103,1,60 PL&&75 AVE,75 AVE,60 PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001057,247885084,1,60 PL&&MADISON ST,60 PL,MADISON ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001045,247715568,1,62 AVE&&81 ST,81 ST,62 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001029,247460038,1,63 ST&&ELIOT AVE,ELIOT AVE,63 ST,2,7,0,2,7,0,1,0,6,0,0,0,0,0,1,0
104,2022104001150,248695729,1,64 ST&&PALMETTO ST,PALMETTO ST,64 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001136,248835326,1,64 ST&&SHALER AVE,SHALER AVE,64 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001114,248695720,1,66 RD&&78 ST,66 RD,78 ST,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001035,247537483,1,66 ST&&MYRTLE AVE,66 ST,MYRTLE AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
104,2022104001060,247742321,1,67 AVE&&FRESH POND RD,67 AVE,FRESH POND RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001070,247908295,2,67 AVE&&FRESH POND RD,FRESH POND RD,67 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
104,2022104001126,248432578,1,69 ST&&METROPOLITAN AVE,69 ST,METROPOLITAN AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001053,247628299,1,69 ST&&MYRTLE AVE,MYRTLE AVE,69 ST,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001090,248091583,1,70 AVE&&OTTO RD,OTTO RD,70 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001145,248903284,1,73 PL&&GRAND AVE,GRAND AVE,73 PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001087,247967354,1,74 AVE&&WOODHAVEN BLVD,WOODHAVEN BLVD,74 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001107,248192778,1,76 ST&&EDSALL AVE,EDSALL AVE,76 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001093,248140644,1,78 ST&&PENELOPE AVE,78 ST,PENELOPE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001095,248140645,1,79 ST&&FURMANVILLE AVE,FURMANVILLE AVE,79 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001148,248901097,1,80 ST&&JUNIPER VALLEY RD,80 ST,JUNIPER VALLEY RD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001149,248835327,1,81 AVE&&WOODHAVEN BLVD,WOODHAVEN BLVD,81 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001164,248835331,1,BLEECKER ST&&GRANDVIEW AVE,GRANDVIEW AVE,BLEECKER ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001091,248896465,1,BORDEN AVE&&CLINTON AVE,BORDEN AVE,CLINTON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001117,248695721,1,COOPER AVE&&CYPRESS AVE,CYPRESS AVE,COOPER AVE,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
104,2022104001142,248901096,2,COOPER AVE&&CYPRESS AVE,CYPRESS AVE,COOPER AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
104,2022104001092,248140643,1,COOPER AVE&&CYPRESS HILLS ST,CYPRESS HILLS ST,COOPER AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
104,2022104001146,248898106,1,COOPER AVE&&METROPOLITAN AVE,METROPOLITAN AVE,COOPER AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001046,248018162,1,COOPER AVE&&WOODHAVEN BLVD,COOPER AVE,WOODHAVEN BLVD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001133,248695724,1,COOPER AVE&&WYCKOFF AVE,COOPER AVE,WYCKOFF AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001022,247782312,1,CORNELIA ST&&MYRTLE AVE,MYRTLE AVE,CORNELIA ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
104,2022104001048,247602224,1,COVERT ST&&WYCKOFF AVE,WYCKOFF AVE,COVERT ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001059,247830535,1,CYPRESS AVE&&CYPRESS HILLS ST,CYPRESS AVE,CYPRESS HILLS ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001077,247885085,1,CYPRESS AVE&&DECATUR ST,CYPRESS AVE,DECATUR ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001122,248835324,2,CYPRESS AVE&&DECATUR ST,DECATUR ST,CYPRESS AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001116,248901095,1,CYPRESS AVE&&GROVE ST,CYPRESS AVE,GROVE ST,6,1,0,6,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001065,249096632,1,CYPRESS AVE&&HANCOCK ST,CYPRESS AVE,HANCOCK ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001040,247885083,1,CYPRESS AVE&&MADISON ST,CYPRESS AVE,MADISON ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001041,247908294,1,CYPRESS AVE&&VERMONT PL,VERMONT PL,CYPRESS AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
104,2022104001084,247948731,2,CYPRESS AVE&&VERMONT PL,VERMONT PL,CYPRESS AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
104,2022104001110,248898101,3,CYPRESS AVE&&VERMONT PL,VERMONT PL,CYPRESS AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001085,247948732,1,DRY HARBOR RD&&WOODHAVEN BLVD,WOODHAVEN BLVD,DRY HARBOR RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001193,249019441,1,ELIOT AVE&&FRESH POND RD,FRESH POND RD,ELIOT AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
104,2022104001030,247460039,1,ELIOT AVE&&WOODHAVEN BLVD,ELIOT AVE,WOODHAVEN BLVD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001152,248695730,2,ELIOT AVE&&WOODHAVEN BLVD,ELIOT AVE,WOODHAVEN BLVD,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
104,2022104001028,247460037,1,EXIT 2&&JACKIE ROBINSON,JACKIE ROBINSON,EXIT 2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001027,247715567,1,FLUSHING AVE&&METROPOLITAN AVE,FLUSHING AVE,METROPOLITAN AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001039,247602222,1,FLUSHING AVE&&WOODWARD AVE,FLUSHING AVE,WOODWARD AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
104,2022104001055,247715569,2,FLUSHING AVE&&WOODWARD AVE,WOODWARD AVE,FLUSHING AVE,3,1,0,3,1,0,0,0,0,0,1,0,0,0,1,1
104,2022104001094,248898097,1,FOREST AVE&&GATES AVE,FOREST AVE,GATES AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
104,2022104001036,247502423,1,FOREST AVE&&STEPHEN ST,FOREST AVE,STEPHEN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001141,248695727,1,FRESH POND RD&&METROPOLITAN AVE,METROPOLITAN AVE,FRESH POND RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001037,247502424,1,GATES AVE&&ONDERDONK AVE,ONDERDONK AVE,GATES AVE,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
104,2022104001151,249244750,2,GATES AVE&&ONDERDONK AVE,GATES AVE,ONDERDONK AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001102,248432573,1,GATES AVE&&SENECA AVE,SENECA AVE,GATES AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001071,247967353,1,GRAND AVE&&HAMILTON PL,GRAND AVE,HAMILTON PL,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001169,248901099,1,GROVE ST&&ST NICHOLAS AVE,ST NICHOLAS AVE,GROVE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001147,248969207,1,HIMROD ST&&METROPOLITAN AVE,METROPOLITAN AVE,HIMROD ST,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
104,2022104001103,248432574,1,HIMROD ST&&ONDERDONK AVE,HIMROD ST,ONDERDONK AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001170,248901100,1,HIMROD ST&&TONSOR ST,HIMROD ST,TONSOR ST,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
104,2022104001119,248898104,1,MADISON STREET&&WYCKOFF AVENUE,WYCKOFF AVENUE,MADISON STREET,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
104,2022104001132,248695723,1,MASPETH AVE&&RUST ST,RUST ST,MASPETH AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001113,248192780,1,METROPOLITAN AVE&&WOODHAVEN BLVD,WOODHAVEN BLVD,METROPOLITAN AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001153,248695731,2,METROPOLITAN AVE&&WOODHAVEN BLVD,METROPOLITAN AVE,WOODHAVEN BLVD,2,3,0,2,3,0,0,0,3,0,0,0,0,0,1,0
104,2022104001061,247744429,1,MYRTLE AVE&&SUMMERFIELD ST,MYRTLE AVE,SUMMERFIELD ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
104,2022104001081,248007922,1,MYRTLE AVE&&UNION TPKE,MYRTLE AVE,UNION TPKE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001127,248432579,1,MYRTLE AVE&&WOODHAVEN BLVD,WOODHAVEN BLVD,MYRTLE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001067,248010066,1,ONDERDONK AVE&&TROUTMAN ST,TROUTMAN ST,ONDERDONK AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001064,247777234,1,SENECA AVE&&STANHOPE ST,SENECA AVE,STANHOPE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001054,247628300,1,STANHOPE ST&&WOODWARD AVE,WOODWARD AVE,STANHOPE ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
104,2022104001074,247908296,1,UNION TPKE&&WOODHAVEN BLVD,WOODHAVEN BLVD,UNION TPKE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,2022104001166,248896467,2,UNION TPKE&&WOODHAVEN BLVD,WOODHAVEN BLVD,UNION TPKE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001717,248205876,1,1 ST&&ROCKAWAY BLVD,ROCKAWAY BLVD,1 ST,4,7,0,4,7,0,3,0,4,0,0,0,0,0,1,0
105,2022105001701,248104659,1,104 AVE&&211 ST,211 ST,104 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001634,247852990,1,104 AVE&&213 ST,104 AVE,213 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001680,248018163,1,115 AVE&&223 ST,223 ST,115 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
105,2022105001749,248242033,1,115 AVE&&227 ST,227 ST,115 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001865,248835332,1,118 AVE&&223 ST,118 AVE,223 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001867,249192874,1,118 AVE&&FRANCIS LEWIS BLVD,FRANCIS LEWIS BLVD,118 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
105,2022105001849,248791953,1,119 AVE&&223 ST,223 ST,119 AVE,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
105,2022105001711,248098672,1,119 AVE&&226 ST,119 AVE,226 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001621,247535635,1,119 AVE&&231 ST,231 ST,119 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
105,2022105001624,247549769,1,120 AVE&&224 ST,120 AVE,224 ST,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
105,2022105001733,248205877,1,121 AVE&&218 ST,121 AVE,218 ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001618,247508874,1,121 AVE&&233 ST,121 AVE,233 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001663,247819883,1,121 AVE&&LAURELTON PKWY,LAURELTON PKWY,121 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001629,247641197,1,130 AVE&&HOOK CREEK BLVD,HOOK CREEK BLVD,130 AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
105,2022105001679,247883739,1,130 RD&&BROOKVILLE BLVD,BROOKVILLE BLVD,130 RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001649,247771072,1,131 AVE&&228 ST,228 ST,131 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001805,248491843,1,131 AVE&&HOOK CREEK BLVD,HOOK CREEK BLVD,131 AVE,2,6,0,2,6,0,2,0,4,0,0,0,0,0,1,0
105,2022105001599,247461781,1,133 AVE&&229 ST,133 AVE,229 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001719,248109536,2,133 AVE&&229 ST,229 ST,133 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001725,248548148,1,133 AVE&&BROOKVILLE BLVD,BROOKVILLE BLVD,133 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001622,247549768,1,133 DR&&245 ST,245 ST,133 DR,3,3,0,3,3,0,1,0,2,0,0,0,0,0,1,0
105,2022105001656,248012995,1,134 AVE&&HOOK CREEK BLVD,HOOK CREEK BLVD,134 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001837,248714939,1,135 AVE&&225 ST,135 AVE,225 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001829,248752545,1,135 AVE&&227 ST,227 ST,135 AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
105,2022105001856,248806698,1,135 AVE&&241 ST,241 ST,135 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001806,248491844,1,135 AVE&&245 ST,245 ST,135 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001667,248134303,1,136 AVE&&HOOK CREEK BLVD,HOOK CREEK BLVD,136 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
105,2022105001769,248425018,1,136 RD&&HOOK CREEK BLVD,HOOK CREEK BLVD,136 RD,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
105,2022105001613,247527011,1,139 AVE&&228 ST,228 ST,139 AVE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001644,247730149,1,139 AVE&&230 PL,230 PL,139 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001782,248452657,1,141 RD&&SPRINGFIELD BLVD,141 RD,SPRINGFIELD BLVD,5,1,0,5,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001858,249005409,1,143 AVE&&224 ST,224 ST,143 AVE,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
105,2022105001747,248242032,1,143 AVE&&243 ST,243 ST,143 AVE,4,4,0,4,4,0,1,0,3,0,0,0,0,0,1,0
105,2022105001603,247471733,1,144 AVE&&S CONDUIT AVE,S CONDUIT AVE,144 AVE,2,3,0,2,3,0,2,0,1,0,0,0,0,0,1,0
105,2022105001732,248146875,1,145 AVE&&182 ST,145 AVE,182 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001737,248288648,1,145 RD&&220 ST,145 RD,220 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001799,248672237,1,145 RD&&225 ST,225 ST,145 RD,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001812,248528132,1,146 AVE&&SPRINGFIELD BLVD,SPRINGFIELD BLVD,146 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001873,248864645,1,146 DR&&GUY R BREWER BLVD,GUY R BREWER BLVD,146 DR,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001714,248098674,1,147 AVE&&225 ST,225 ST,147 AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
105,2022105001762,248288653,1,147 AVE&&BROOKVILLE BLVD,147 AVE,BROOKVILLE BLVD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001830,248674104,1,147 AVE&&GUY R BREWER BLVD,147 AVE,GUY R BREWER BLVD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
105,2022105001754,248252249,1,147 AVE&&HUXLEY ST,147 AVE,HUXLEY ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
105,2022105001716,248098675,1,147 AVE&&SPRINGFIELD BLVD,SPRINGFIELD BLVD,147 AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,2022105001628,247584976,1,147 RD&&WELLER LN,WELLER LN,147 RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
