OccurrencePrecinctCode,CollisionID,CollisionKey,RoadwayTypeCode,RoadwayReferenceMarker,Collision_ at_Location,RoadwayName,RoadwayDirection,RoadwayLocationDescription,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
108,2022108001102,247715858,H,495IX5M14024,1,L.I.E.,WB@,.1 E/O B.Q.E.,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
108,2022108001197,248481470,H,495IX5M14019,1,L.I.E.,WB@,.1 E/O GREENPOINT AV,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001097,247881164,H,495IX5M14027,1,L.I.E.,WB@,MAURICE AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001103,247714903,H,495IX5C13A09,1,L.I.E. LOWER LEVEL,EB@,.1 W/O MAURICE AV,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
108,2022108001080,247486368,H,495IX5C14A04,1,L.I.E. LOWER LEVEL,WB@,.1 W/O 48 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001162,248246577,H,495IX5C14A03,1,L.I.E. LOWER LEVEL,WB@,48 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001177,248334316,T,QMT 07001003,1,QMT N TUBE,NB@,QNS SIDE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001091,247562508,B,QBB 03003003,1,QNSBORO BR LOWER,EB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001172,248334312,B,QBB 02003003,1,QNSBORO BR UPPER,EB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
108,2022108001225,248802985,B,QBB 02004003,1,QNSBORO BR UPPER,WB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001373,247737097,B,WSB 01001003,1,BX WHTSTN BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001409,248078205,B,WSB 01001003,2,BX WHTSTN BR,NB@,QNS SIDE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
109,2022109001404,248080659,B,WSB 01001003,3,BX WHTSTN BR,NB@,QNS SIDE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001500,248691933,B,WSB 01001003,4,BX WHTSTN BR,NB@,QNS SIDE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001359,247672717,B,WSB 01002003,1,BX WHTSTN BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001361,247672719,B,WSB 01002003,2,BX WHTSTN BR,SB@,QNS SIDE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001362,247672720,B,WSB 01002003,3,BX WHTSTN BR,SB@,QNS SIDE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001372,247737096,B,WSB 01002003,4,BX WHTSTN BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001386,247799699,B,WSB 01002003,5,BX WHTSTN BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001433,248178075,B,WSB 01002003,6,BX WHTSTN BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001497,248691930,B,WSB 01002003,7,BX WHTSTN BR,SB@,QNS SIDE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001498,248691931,B,WSB 01002003,8,BX WHTSTN BR,SB@,QNS SIDE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001518,248826088,B,WSB 01002003,9,BX WHTSTN BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001324,247465716,H,295IX5M11040,1,CLEARVIEW EXP,NB@,26 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001474,248485529,H,295IX5M11040,2,CLEARVIEW EXP,NB@,26 AV,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001417,248093174,H,295IX5M12050,1,CLEARVIEW EXP,SB@,CROSS ISLAND PKY,1,10,0,1,10,0,1,0,9,0,0,0,0,0,1,0
109,2022109001520,248826090,H,907AX5M21173,1,CROSS ISLAND PKY,NB@,.1 N THROGS NECK BR,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
109,2022109001424,248139144,H,907AX5M21171,1,CROSS ISLAND PKY,NB@,.1 S THROGS NECK BR,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
109,2022109001473,248482911,H,907AX5M21185,1,CROSS ISLAND PKY,NB@,150 ST,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001526,248824135,H,907AX5M21189,1,CROSS ISLAND PKY,NB@,MERGE WHITESTONE EXP,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001519,248826089,H,907AX5M21188,1,CROSS ISLAND PKY,NB@,WHITESTONE EXP,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001394,247853001,H,907AX5M22181,1,CROSS ISLAND PKY,SB@,FRANCIS LEWIS BL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001446,248355008,H,495IX5M13073,1,L.I.E.,EB@,.1 E/O VAN WYCK EXP,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001466,248592822,H,495IX5M13073,2,L.I.E.,EB@,.1 E/O VAN WYCK EXP,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001456,248447602,H,495IX5M13071,1,L.I.E.,EB@,COLLEGE POINT BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001334,247527013,H,495IX5M14088,1,L.I.E.,WB@,160 ST,5,2,0,5,2,0,1,0,1,0,0,0,0,0,1,0
109,2022109001412,248080663,H,495IX5M14071,1,L.I.E.,WB@,COLLEGE POINT BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001462,248452668,H,495IX5M14078,1,L.I.E.,WB@,MAIN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001360,247672718,B,TNB 01001003,1,TNECK BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001492,248634563,B,TNB 01001003,2,TNECK BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001501,248691934,B,TNB 01001003,3,TNECK BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001550,249086064,B,TNB 01001003,4,TNECK BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001425,248139145,B,TNB 01002003,1,TNECK BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001486,248559128,B,TNB 01002003,2,TNECK BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001533,248885466,B,TNB 01002003,3,TNECK BR,SB@,QNS SIDE,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001534,248885467,B,TNB 01002003,4,TNECK BR,SB@,QNS SIDE,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001535,248885468,B,TNB 01002003,5,TNECK BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001485,248533335,H,678IX5M11092,1,WHITESTONE EXP,NB@,.1 N/O 20 AV,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
109,2022109001516,248826086,H,678IX5M11092,2,WHITESTONE EXP,NB@,.1 N/O 20 AV,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
109,2022109001323,247436322,H,678IX5M11093,1,WHITESTONE EXP,NB@,.1 S/O 14 AV,2,3,0,2,3,0,2,0,1,0,0,0,0,0,1,0
109,2022109001329,247476398,H,678IX5M11090,1,WHITESTONE EXP,NB@,.1 S/O 20 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001512,248763511,H,678IX5M11094,1,WHITESTONE EXP,NB@,14 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001367,247714904,H,678IX5M11091,1,WHITESTONE EXP,NB@,20 AV,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
109,2022109001524,249185219,H,678IX5M11091,2,WHITESTONE EXP,NB@,20 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
109,2022109001503,248826083,H,678IX5M12090,1,WHITESTONE EXP,SB@,.1 S/O 20 AV,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110001067,248543808,H,907MX5M13051,1,G.C.P.,EB@,.1 E/O ROOSEVELT AV,5,2,0,5,2,0,1,0,1,0,0,0,0,0,1,0
110,2022110001136,248824137,H,907MX5M13054,1,G.C.P.,EB@,49 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001063,248190974,H,907MX5M13060,1,G.C.P.,EB@,L.I.E. E/B,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001134,248782111,H,907MX5M13060,2,G.C.P.,EB@,L.I.E. E/B,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001114,248821587,H,907MX5M13060,3,G.C.P.,EB@,L.I.E. E/B,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001064,248182377,H,907MX5M13059,1,G.C.P.,EB@,L.I.E. W/B,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001042,248308058,H,907MX5M14057,1,G.C.P.,WB@,55 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110000971,247497490,H,907MX5M14067,1,G.C.P.,WB@,67 RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001006,247829247,H,907MX5M14070,1,G.C.P.,WB@,69 RD,1,3,0,1,3,0,1,0,2,0,0,0,0,0,1,0
110,2022110001038,248075766,H,907MX5M14059,1,G.C.P.,WB@,L.I.E. E/B,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001130,248820530,H,495IX5M13070,1,L.I.E.,EB@,.1 W/O COLLEGE PT BL,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
110,2022110001137,248820531,H,495IX5M13070,2,L.I.E.,EB@,.1 W/O COLLEGE PT BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001049,248137692,H,495IX5M14064,1,L.I.E.,WB@,.1 E/O 108 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110001072,248308061,H,495IX5M14064,2,L.I.E.,WB@,.1 E/O 108 ST,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110001060,248190971,H,495IX5M14057,1,L.I.E.,WB@,.1 E/O JUNCTION BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110000981,247587650,H,495IX5M14063,1,L.I.E.,WB@,108 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110000986,247669988,H,495IX5M14060,1,L.I.E.,WB@,99 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001095,248465329,H,495IX5M14060,2,L.I.E.,WB@,99 ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001043,248063444,H,495IX5M14068,1,L.I.E.,WB@,G.C.P. EB LN,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110001074,248428820,H,495IX5M14067,1,L.I.E.,WB@,G.C.P. WB LN,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001129,248777465,H,495IX5M14067,2,L.I.E.,WB@,G.C.P. WB LN,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110001085,248871937,H,495IX5M14047,1,L.I.E.,WB@,LONG ISL RAIL OVPS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001034,248071679,H,495IX5M14053,1,L.I.E.,WB@,WOODHAVEN BL,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110001061,248190972,H,495IX5C14B06,1,L.I.E. OUTER ROADWAY,WB@,WOODHAVEN BL,4,1,0,4,1,0,1,0,0,0,0,0,0,0,1,0
110,2022110000988,247603396,H,678IX5M11077,1,VAN WYCK EXP,NB@,.1 N/O NORTHERN BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110000989,247669989,H,678IX5M12063,1,VAN WYCK EXP,SB@,.1 N/O L.I.E.,3,2,0,3,2,0,1,0,1,0,0,0,0,0,1,0
110,2022110001056,248140648,H,678IX5M12061,1,VAN WYCK EXP,SB@,.1 S/O L.I.E.,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
110,2022110001083,248465322,H,678IX5M12052,1,VAN WYCK EXP,SB@,.2 N/O JEWEL AV,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
110,2022110001000,247872463,H,678IX5M12071,1,VAN WYCK EXP,SB@,ROOSEVELT AV,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000784,247944378,H,295IX5M12033,1,CLEARVIEW EXP,SB@,35 AV,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000756,247757287,H,295IX5M12025,1,CLEARVIEW EXP,SB@,46 AV,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000822,248396421,H,295IX5M12016,1,CLEARVIEW EXP,SB@,HOR HARDING EXP EB,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000829,248480005,H,295IX5M12017,1,CLEARVIEW EXP,SB@,LONG ISLAND EXP,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000831,248531696,H,295IX5M12017,2,CLEARVIEW EXP,SB@,LONG ISLAND EXP,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000802,248264734,H,907AX5M21135,1,CROSS ISLAND PKY,NB@,L.I.E.,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000762,247712627,H,907AX5M22145,1,CROSS ISLAND PKY,SB@,.1 N/O NORTHERN BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000795,248071680,H,907AX5M22145,2,CROSS ISLAND PKY,SB@,.1 N/O NORTHERN BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000818,248382212,H,907AX5M22135,1,CROSS ISLAND PKY,SB@,.1 S/O L.I.E.,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000790,248312973,H,907AX5M22142,1,CROSS ISLAND PKY,SB@,.2 S/O NORTHERN BL,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000758,247814993,H,907AX5M22131,1,CROSS ISLAND PKY,SB@,.2 S/O W ALLEY RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000793,248280144,H,907AX5M22152,1,CROSS ISLAND PKY,SB@,35 AV,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000754,247587651,H,907AX5M22136,1,CROSS ISLAND PKY,SB@,L.I.E.,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
111,2022111000843,248630091,H,907MX5M14146,1,G.C.P.,WB@,.1 E LITTLENECK PKY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000780,247872466,H,907MX5M14143,1,G.C.P.,WB@,.25 W LITTLENECK PKY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000776,247829248,H,907MX5M14130,1,G.C.P.,WB@,UNION TPKE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000759,247656336,H,495IX5M13130,1,L.I.E.,EB@,.1 E/O 248 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000739,247431300,H,495IX5M13112,1,L.I.E.,EB@,212 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000753,247538211,H,495IX5M13114,1,L.I.E.,EB@,BELL BL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000786,247961334,H,495IX5M13120,1,L.I.E.,EB@,CLOVERDALE BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000740,247477841,H,495IX5M13124,1,L.I.E.,EB@,CROSS ISLAND PKY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000785,247944379,H,495IX5M13122,1,L.I.E.,EB@,EAST HAMPTON BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000832,248470389,H,495IX5M13137,1,L.I.E.,EB@,LITTLE NECK PKY,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000857,248779492,H,495IX5M13116,1,L.I.E.,EB@,SPRINGFIELD BL,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000817,248378615,H,495IX5M14125,1,L.I.E.,WB@,.1 E/O C.I.P.,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
111,2022111000835,248485912,H,495IX5M14125,2,L.I.E.,WB@,.1 E/O C.I.P.,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000848,248824139,H,495IX5M14125,3,L.I.E.,WB@,.1 E/O C.I.P.,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000860,249062012,H,495IX5M14125,4,L.I.E.,WB@,.1 E/O C.I.P.,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000859,249169492,H,495IX5M14125,5,L.I.E.,WB@,.1 E/O C.I.P.,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
111,2022111000844,248654102,H,495IX5M14098,1,L.I.E.,WB@,185 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000799,248147891,H,495IX5M14114,1,L.I.E.,WB@,BELL BL,3,2,0,3,2,0,1,0,1,0,0,0,0,0,1,0
111,2022111000742,247443618,H,495IX5M14108,1,L.I.E.,WB@,CLEARVIEW EXP,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000820,248396420,H,495IX5M14108,2,L.I.E.,WB@,CLEARVIEW EXP,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000749,247479671,H,495IX5M14124,1,L.I.E.,WB@,CROSS ISLAND PKY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000858,248788470,H,495IX5M14124,2,L.I.E.,WB@,CROSS ISLAND PKY,3,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
111,2022111000847,248714941,H,495IX5M14094,1,L.I.E.,WB@,FRESH MEADOW LN,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000771,247872464,H,495IX5M14137,1,L.I.E.,WB@,LITTLE NECK PKY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000772,247872465,H,495IX5M14137,2,L.I.E.,WB@,LITTLE NECK PKY,4,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
111,2022111000792,248049892,H,495IX5M14111,1,L.I.E.,WB@,OCEANIA ST,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
111,2022111000798,248553516,H,495IX5M14111,2,L.I.E.,WB@,OCEANIA ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000812,248288662,H,495IX5M14116,1,L.I.E.,WB@,SPRINGFIELD BL,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
111,2022111000806,248196325,H,495IX5M14103,1,L.I.E.,WB@,UNDERHILL AV,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,2022111000833,248475711,H,495IX5M14096,1,L.I.E.,WB@,UTOPIA PKY,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000583,248750225,H,907MX5M13063,1,G.C.P.,EB@,64 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000534,247874062,H,907MX5M13065,1,G.C.P.,EB@,66 AV,3,4,0,3,4,0,1,0,3,0,0,0,0,0,1,0
112,2022112000549,248109539,H,907MX5M13065,2,G.C.P.,EB@,66 AV,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
112,2022112000545,248075770,H,907MX5M13067,1,G.C.P.,EB@,67 RD,4,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
112,2022112000569,248449269,H,907MX5M13067,2,G.C.P.,EB@,67 RD,3,2,0,3,2,0,2,0,0,0,0,0,0,0,1,0
112,2022112000594,248840460,H,907MX5M13070,1,G.C.P.,EB@,69 RD,3,3,0,3,3,0,2,0,1,0,0,0,0,0,1,0
112,2022112000596,248840462,H,907MX5M13075,1,G.C.P.,EB@,76 RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
112,2022112000539,248005482,H,907MX5M13076,1,G.C.P.,EB@,77 AV,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
112,2022112000588,248793797,H,907MX5M13071,1,G.C.P.,EB@,JEWEL AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000595,248840461,H,907MX5M13071,2,G.C.P.,EB@,JEWEL AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000553,248757980,H,907MX5M13079,1,G.C.P.,EB@,UNION TPKE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000554,248847403,H,907MX5M13079,2,G.C.P.,EB@,UNION TPKE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000598,248883874,H,907MX5M13079,3,G.C.P.,EB@,UNION TPKE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000592,249261181,H,907MX5M13078,1,G.C.P.,EB@,VAN WYCK EXP S/B EX,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000514,247463500,H,495IX5M13052,1,L.I.E.,EB@,.1 W/O WOODHAVEN BL,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
112,2022112000593,248840459,H,495IX5M13063,1,L.I.E.,EB@,108 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000511,247507452,H,495IX5M13060,1,L.I.E.,EB@,99 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000537,248124511,H,495IX5M13067,1,L.I.E.,EB@,G.C.P. WB LN,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,2022112000530,247810673,H,495IX5C13C03,1,L.I.E. / G.C.P. CDR,EB@,.1 E/O G.C.P. UNDER,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
112,2022112000561,248290647,H,678IX5M12046,1,VAN WYCK EXP,SB@,72 RD,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
112,2022112000565,248339228,H,678IX5M12046,2,VAN WYCK EXP,SB@,72 RD,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
113,2022113001120,248493906,H,907DX5M24040,1,BELT PKY,WB@,150 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001211,248847974,H,907DX5M24038,1,BELT PKY,WB@,151 PL,3,4,0,3,4,0,0,0,4,0,0,0,0,0,1,0
113,2022113001200,248737384,H,907DX5M24046,1,BELT PKY,WB@,153 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001187,248674117,H,907DX5M24045,1,BELT PKY,WB@,ROCKAWAY BL,5,4,0,5,4,0,2,0,2,0,0,0,0,0,1,0
113,2022113001107,247892671,H,907DX5M24034,1,BELT PKY,WB@,VAN WYCK EXP,3,2,0,3,2,0,1,0,1,0,0,0,0,0,1,0
113,2022113001181,248674114,H,907DX5M24034,2,BELT PKY,WB@,VAN WYCK EXP,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001130,248160103,H,878IX5M13025,1,NASSAU EXP,EB@,153 PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001167,248428821,H,878IX5M13028,1,NASSAU EXP,EB@,157 ST,2,5,0,2,5,0,0,0,4,0,0,0,1,0,1,0
113,2022113001214,249024732,H,678IX5M11012,1,VAN WYCK EXP,NB@,.1 N/O FOCH BL,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
113,2022113001198,248737383,H,678IX5M11015,1,VAN WYCK EXP,NB@,LINDEN BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001076,247668633,H,678IX5M11009,1,VAN WYCK EXP,NB@,ROCKAWAY BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001097,247838611,H,678IX5M12006,1,VAN WYCK EXP,SB@,130 AV,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
113,2022113001106,247892670,H,678IX5M12005,1,VAN WYCK EXP,SB@,133 AV,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001105,248160096,H,678IX5M12011,1,VAN WYCK EXP,SB@,FOCH BL,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001180,248545259,H,678IX5M12015,1,VAN WYCK EXP,SB@,LINDEN BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,2022113001197,248674123,H,678IX5M12015,2,VAN WYCK EXP,SB@,LINDEN BL,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
113,2022113001095,248782112,H,678IX5M12002,1,VAN WYCK EXP,SB@,NASSAU EXP,2,3,0,2,3,0,1,0,2,0,0,0,0,0,1,0
113,2022113001131,248160104,H,678IX5M12009,1,VAN WYCK EXP,SB@,ROCKAWAY BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
114,2022114001280,248491854,H,278IX5M34031,1,B.Q.E.,WB@,.1 E/O NORTHERN BL,3,3,0,3,3,0,2,0,1,0,0,0,0,0,1,0
114,2022114001274,248329045,H,278IX5M34047,1,G.C.P.,WB@,31 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
114,2022114001225,248007923,B,TBB 01001003,1,TRIBORO BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
114,2022114001228,248007924,B,TBB 01001003,2,TRIBORO BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
114,2022114001323,248750228,B,TBB 01001003,3,TRIBORO BR,NB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
114,2022114001283,248422815,B,TBB 01002003,1,TRIBORO BR,SB@,QNS SIDE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
115,2022115000991,248550454,H,278IX5M33029,1,B.Q.E.,EB@,.1 W/O NORTHERN BL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
115,2022115000874,247556663,H,907MX5M13038,1,G.C.P.,EB@,27 AV,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
